name	type	source	detector	wavelength_nominal	units	sampling_frequency
S43-D25	NIRSCWAMPLITUDE	43	25	750	n/a	10.00060208968126
S44-D25	NIRSCWAMPLITUDE	44	25	750	n/a	10.00060208968126
S45-D25	NIRSCWAMPLITUDE	45	25	750	n/a	10.00060208968126
S28-D26	NIRSCWAMPLITUDE	28	26	750	n/a	10.00060208968126
S29-D26	NIRSCWAMPLITUDE	29	26	750	n/a	10.00060208968126
S30-D26	NIRSCWAMPLITUDE	30	26	750	n/a	10.00060208968126
S31-D26	NIRSCWAMPLITUDE	31	26	750	n/a	10.00060208968126
S32-D26	NIRSCWAMPLITUDE	32	26	750	n/a	10.00060208968126
S33-D26	NIRSCWAMPLITUDE	33	26	750	n/a	10.00060208968126
S34-D26	NIRSCWAMPLITUDE	34	26	750	n/a	10.00060208968126
S35-D26	NIRSCWAMPLITUDE	35	26	750	n/a	10.00060208968126
S36-D26	NIRSCWAMPLITUDE	36	26	750	n/a	10.00060208968126
S37-D26	NIRSCWAMPLITUDE	37	26	750	n/a	10.00060208968126
S38-D26	NIRSCWAMPLITUDE	38	26	750	n/a	10.00060208968126
S39-D26	NIRSCWAMPLITUDE	39	26	750	n/a	10.00060208968126
S40-D26	NIRSCWAMPLITUDE	40	26	750	n/a	10.00060208968126
S41-D26	NIRSCWAMPLITUDE	41	26	750	n/a	10.00060208968126
S42-D26	NIRSCWAMPLITUDE	42	26	750	n/a	10.00060208968126
S43-D26	NIRSCWAMPLITUDE	43	26	750	n/a	10.00060208968126
S44-D26	NIRSCWAMPLITUDE	44	26	750	n/a	10.00060208968126
S45-D26	NIRSCWAMPLITUDE	45	26	750	n/a	10.00060208968126
S31-D27	NIRSCWAMPLITUDE	31	27	750	n/a	10.00060208968126
S32-D27	NIRSCWAMPLITUDE	32	27	750	n/a	10.00060208968126
S33-D27	NIRSCWAMPLITUDE	33	27	750	n/a	10.00060208968126
S34-D27	NIRSCWAMPLITUDE	34	27	750	n/a	10.00060208968126
S35-D27	NIRSCWAMPLITUDE	35	27	750	n/a	10.00060208968126
S36-D27	NIRSCWAMPLITUDE	36	27	750	n/a	10.00060208968126
S37-D27	NIRSCWAMPLITUDE	37	27	750	n/a	10.00060208968126
S38-D27	NIRSCWAMPLITUDE	38	27	750	n/a	10.00060208968126
S39-D27	NIRSCWAMPLITUDE	39	27	750	n/a	10.00060208968126
S40-D27	NIRSCWAMPLITUDE	40	27	750	n/a	10.00060208968126
S41-D27	NIRSCWAMPLITUDE	41	27	750	n/a	10.00060208968126
S42-D27	NIRSCWAMPLITUDE	42	27	750	n/a	10.00060208968126
S43-D27	NIRSCWAMPLITUDE	43	27	750	n/a	10.00060208968126
S44-D27	NIRSCWAMPLITUDE	44	27	750	n/a	10.00060208968126
S45-D27	NIRSCWAMPLITUDE	45	27	750	n/a	10.00060208968126
S46-D27	NIRSCWAMPLITUDE	46	27	750	n/a	10.00060208968126
S47-D27	NIRSCWAMPLITUDE	47	27	750	n/a	10.00060208968126
S48-D27	NIRSCWAMPLITUDE	48	27	750	n/a	10.00060208968126
S31-D28	NIRSCWAMPLITUDE	31	28	750	n/a	10.00060208968126
S32-D28	NIRSCWAMPLITUDE	32	28	750	n/a	10.00060208968126
S33-D28	NIRSCWAMPLITUDE	33	28	750	n/a	10.00060208968126
S34-D28	NIRSCWAMPLITUDE	34	28	750	n/a	10.00060208968126
S35-D28	NIRSCWAMPLITUDE	35	28	750	n/a	10.00060208968126
S36-D28	NIRSCWAMPLITUDE	36	28	750	n/a	10.00060208968126
S37-D28	NIRSCWAMPLITUDE	37	28	750	n/a	10.00060208968126
S38-D28	NIRSCWAMPLITUDE	38	28	750	n/a	10.00060208968126
S39-D28	NIRSCWAMPLITUDE	39	28	750	n/a	10.00060208968126
S40-D28	NIRSCWAMPLITUDE	40	28	750	n/a	10.00060208968126
S41-D28	NIRSCWAMPLITUDE	41	28	750	n/a	10.00060208968126
S42-D28	NIRSCWAMPLITUDE	42	28	750	n/a	10.00060208968126
S43-D28	NIRSCWAMPLITUDE	43	28	750	n/a	10.00060208968126
S44-D28	NIRSCWAMPLITUDE	44	28	750	n/a	10.00060208968126
S45-D28	NIRSCWAMPLITUDE	45	28	750	n/a	10.00060208968126
S46-D28	NIRSCWAMPLITUDE	46	28	750	n/a	10.00060208968126
S47-D28	NIRSCWAMPLITUDE	47	28	750	n/a	10.00060208968126
S48-D28	NIRSCWAMPLITUDE	48	28	750	n/a	10.00060208968126
S34-D29	NIRSCWAMPLITUDE	34	29	750	n/a	10.00060208968126
S35-D29	NIRSCWAMPLITUDE	35	29	750	n/a	10.00060208968126
S36-D29	NIRSCWAMPLITUDE	36	29	750	n/a	10.00060208968126
S37-D29	NIRSCWAMPLITUDE	37	29	750	n/a	10.00060208968126
S38-D29	NIRSCWAMPLITUDE	38	29	750	n/a	10.00060208968126
S39-D29	NIRSCWAMPLITUDE	39	29	750	n/a	10.00060208968126
S40-D29	NIRSCWAMPLITUDE	40	29	750	n/a	10.00060208968126
S41-D29	NIRSCWAMPLITUDE	41	29	750	n/a	10.00060208968126
S42-D29	NIRSCWAMPLITUDE	42	29	750	n/a	10.00060208968126
S43-D29	NIRSCWAMPLITUDE	43	29	750	n/a	10.00060208968126
S44-D29	NIRSCWAMPLITUDE	44	29	750	n/a	10.00060208968126
S45-D29	NIRSCWAMPLITUDE	45	29	750	n/a	10.00060208968126
S46-D29	NIRSCWAMPLITUDE	46	29	750	n/a	10.00060208968126
S47-D29	NIRSCWAMPLITUDE	47	29	750	n/a	10.00060208968126
S48-D29	NIRSCWAMPLITUDE	48	29	750	n/a	10.00060208968126
S34-D30	NIRSCWAMPLITUDE	34	30	750	n/a	10.00060208968126
S35-D30	NIRSCWAMPLITUDE	35	30	750	n/a	10.00060208968126
S36-D30	NIRSCWAMPLITUDE	36	30	750	n/a	10.00060208968126
S37-D30	NIRSCWAMPLITUDE	37	30	750	n/a	10.00060208968126
S38-D30	NIRSCWAMPLITUDE	38	30	750	n/a	10.00060208968126
S39-D30	NIRSCWAMPLITUDE	39	30	750	n/a	10.00060208968126
S40-D30	NIRSCWAMPLITUDE	40	30	750	n/a	10.00060208968126
S41-D30	NIRSCWAMPLITUDE	41	30	750	n/a	10.00060208968126
S42-D30	NIRSCWAMPLITUDE	42	30	750	n/a	10.00060208968126
S43-D30	NIRSCWAMPLITUDE	43	30	750	n/a	10.00060208968126
S44-D30	NIRSCWAMPLITUDE	44	30	750	n/a	10.00060208968126
S45-D30	NIRSCWAMPLITUDE	45	30	750	n/a	10.00060208968126
S46-D30	NIRSCWAMPLITUDE	46	30	750	n/a	10.00060208968126
S47-D30	NIRSCWAMPLITUDE	47	30	750	n/a	10.00060208968126
S48-D30	NIRSCWAMPLITUDE	48	30	750	n/a	10.00060208968126
S37-D31	NIRSCWAMPLITUDE	37	31	750	n/a	10.00060208968126
S38-D31	NIRSCWAMPLITUDE	38	31	750	n/a	10.00060208968126
S39-D31	NIRSCWAMPLITUDE	39	31	750	n/a	10.00060208968126
S40-D31	NIRSCWAMPLITUDE	40	31	750	n/a	10.00060208968126
S41-D31	NIRSCWAMPLITUDE	41	31	750	n/a	10.00060208968126
S42-D31	NIRSCWAMPLITUDE	42	31	750	n/a	10.00060208968126
S43-D31	NIRSCWAMPLITUDE	43	31	750	n/a	10.00060208968126
S44-D31	NIRSCWAMPLITUDE	44	31	750	n/a	10.00060208968126
S45-D31	NIRSCWAMPLITUDE	45	31	750	n/a	10.00060208968126
S46-D31	NIRSCWAMPLITUDE	46	31	750	n/a	10.00060208968126
S47-D31	NIRSCWAMPLITUDE	47	31	750	n/a	10.00060208968126
S48-D31	NIRSCWAMPLITUDE	48	31	750	n/a	10.00060208968126
S37-D32	NIRSCWAMPLITUDE	37	32	750	n/a	10.00060208968126
S38-D32	NIRSCWAMPLITUDE	38	32	750	n/a	10.00060208968126
S39-D32	NIRSCWAMPLITUDE	39	32	750	n/a	10.00060208968126
S40-D32	NIRSCWAMPLITUDE	40	32	750	n/a	10.00060208968126
S41-D32	NIRSCWAMPLITUDE	41	32	750	n/a	10.00060208968126
S42-D32	NIRSCWAMPLITUDE	42	32	750	n/a	10.00060208968126
S43-D32	NIRSCWAMPLITUDE	43	32	750	n/a	10.00060208968126
S44-D32	NIRSCWAMPLITUDE	44	32	750	n/a	10.00060208968126
S45-D32	NIRSCWAMPLITUDE	45	32	750	n/a	10.00060208968126
S46-D32	NIRSCWAMPLITUDE	46	32	750	n/a	10.00060208968126
S47-D32	NIRSCWAMPLITUDE	47	32	750	n/a	10.00060208968126
S48-D32	NIRSCWAMPLITUDE	48	32	750	n/a	10.00060208968126
S40-D33	NIRSCWAMPLITUDE	40	33	750	n/a	10.00060208968126
S41-D33	NIRSCWAMPLITUDE	41	33	750	n/a	10.00060208968126
S42-D33	NIRSCWAMPLITUDE	42	33	750	n/a	10.00060208968126
S43-D33	NIRSCWAMPLITUDE	43	33	750	n/a	10.00060208968126
S44-D33	NIRSCWAMPLITUDE	44	33	750	n/a	10.00060208968126
S45-D33	NIRSCWAMPLITUDE	45	33	750	n/a	10.00060208968126
S46-D33	NIRSCWAMPLITUDE	46	33	750	n/a	10.00060208968126
S47-D33	NIRSCWAMPLITUDE	47	33	750	n/a	10.00060208968126
S48-D33	NIRSCWAMPLITUDE	48	33	750	n/a	10.00060208968126
S40-D34	NIRSCWAMPLITUDE	40	34	750	n/a	10.00060208968126
S41-D34	NIRSCWAMPLITUDE	41	34	750	n/a	10.00060208968126
S42-D34	NIRSCWAMPLITUDE	42	34	750	n/a	10.00060208968126
S43-D34	NIRSCWAMPLITUDE	43	34	750	n/a	10.00060208968126
S44-D34	NIRSCWAMPLITUDE	44	34	750	n/a	10.00060208968126
S45-D34	NIRSCWAMPLITUDE	45	34	750	n/a	10.00060208968126
S46-D34	NIRSCWAMPLITUDE	46	34	750	n/a	10.00060208968126
S47-D34	NIRSCWAMPLITUDE	47	34	750	n/a	10.00060208968126
S48-D34	NIRSCWAMPLITUDE	48	34	750	n/a	10.00060208968126
S1-D1	NIRSCWAMPLITUDE	1	1	850	n/a	10.00060208968126
S2-D1	NIRSCWAMPLITUDE	2	1	850	n/a	10.00060208968126
S3-D1	NIRSCWAMPLITUDE	3	1	850	n/a	10.00060208968126
S4-D1	NIRSCWAMPLITUDE	4	1	850	n/a	10.00060208968126
S5-D1	NIRSCWAMPLITUDE	5	1	850	n/a	10.00060208968126
S6-D1	NIRSCWAMPLITUDE	6	1	850	n/a	10.00060208968126
S7-D1	NIRSCWAMPLITUDE	7	1	850	n/a	10.00060208968126
S8-D1	NIRSCWAMPLITUDE	8	1	850	n/a	10.00060208968126
S9-D1	NIRSCWAMPLITUDE	9	1	850	n/a	10.00060208968126
S1-D2	NIRSCWAMPLITUDE	1	2	850	n/a	10.00060208968126
S2-D2	NIRSCWAMPLITUDE	2	2	850	n/a	10.00060208968126
S3-D2	NIRSCWAMPLITUDE	3	2	850	n/a	10.00060208968126
S4-D2	NIRSCWAMPLITUDE	4	2	850	n/a	10.00060208968126
S5-D2	NIRSCWAMPLITUDE	5	2	850	n/a	10.00060208968126
S6-D2	NIRSCWAMPLITUDE	6	2	850	n/a	10.00060208968126
S7-D2	NIRSCWAMPLITUDE	7	2	850	n/a	10.00060208968126
S8-D2	NIRSCWAMPLITUDE	8	2	850	n/a	10.00060208968126
S9-D2	NIRSCWAMPLITUDE	9	2	850	n/a	10.00060208968126
S1-D3	NIRSCWAMPLITUDE	1	3	850	n/a	10.00060208968126
S2-D3	NIRSCWAMPLITUDE	2	3	850	n/a	10.00060208968126
S3-D3	NIRSCWAMPLITUDE	3	3	850	n/a	10.00060208968126
S4-D3	NIRSCWAMPLITUDE	4	3	850	n/a	10.00060208968126
S5-D3	NIRSCWAMPLITUDE	5	3	850	n/a	10.00060208968126
S6-D3	NIRSCWAMPLITUDE	6	3	850	n/a	10.00060208968126
S7-D3	NIRSCWAMPLITUDE	7	3	850	n/a	10.00060208968126
S8-D3	NIRSCWAMPLITUDE	8	3	850	n/a	10.00060208968126
S9-D3	NIRSCWAMPLITUDE	9	3	850	n/a	10.00060208968126
S10-D3	NIRSCWAMPLITUDE	10	3	850	n/a	10.00060208968126
S11-D3	NIRSCWAMPLITUDE	11	3	850	n/a	10.00060208968126
S12-D3	NIRSCWAMPLITUDE	12	3	850	n/a	10.00060208968126
S1-D4	NIRSCWAMPLITUDE	1	4	850	n/a	10.00060208968126
S2-D4	NIRSCWAMPLITUDE	2	4	850	n/a	10.00060208968126
S3-D4	NIRSCWAMPLITUDE	3	4	850	n/a	10.00060208968126
S4-D4	NIRSCWAMPLITUDE	4	4	850	n/a	10.00060208968126
S5-D4	NIRSCWAMPLITUDE	5	4	850	n/a	10.00060208968126
S6-D4	NIRSCWAMPLITUDE	6	4	850	n/a	10.00060208968126
S7-D4	NIRSCWAMPLITUDE	7	4	850	n/a	10.00060208968126
S8-D4	NIRSCWAMPLITUDE	8	4	850	n/a	10.00060208968126
S9-D4	NIRSCWAMPLITUDE	9	4	850	n/a	10.00060208968126
S10-D4	NIRSCWAMPLITUDE	10	4	850	n/a	10.00060208968126
S11-D4	NIRSCWAMPLITUDE	11	4	850	n/a	10.00060208968126
S12-D4	NIRSCWAMPLITUDE	12	4	850	n/a	10.00060208968126
S1-D5	NIRSCWAMPLITUDE	1	5	850	n/a	10.00060208968126
S2-D5	NIRSCWAMPLITUDE	2	5	850	n/a	10.00060208968126
S3-D5	NIRSCWAMPLITUDE	3	5	850	n/a	10.00060208968126
S4-D5	NIRSCWAMPLITUDE	4	5	850	n/a	10.00060208968126
S5-D5	NIRSCWAMPLITUDE	5	5	850	n/a	10.00060208968126
S6-D5	NIRSCWAMPLITUDE	6	5	850	n/a	10.00060208968126
S7-D5	NIRSCWAMPLITUDE	7	5	850	n/a	10.00060208968126
S8-D5	NIRSCWAMPLITUDE	8	5	850	n/a	10.00060208968126
S9-D5	NIRSCWAMPLITUDE	9	5	850	n/a	10.00060208968126
S10-D5	NIRSCWAMPLITUDE	10	5	850	n/a	10.00060208968126
S11-D5	NIRSCWAMPLITUDE	11	5	850	n/a	10.00060208968126
S12-D5	NIRSCWAMPLITUDE	12	5	850	n/a	10.00060208968126
S13-D5	NIRSCWAMPLITUDE	13	5	850	n/a	10.00060208968126
S14-D5	NIRSCWAMPLITUDE	14	5	850	n/a	10.00060208968126
S15-D5	NIRSCWAMPLITUDE	15	5	850	n/a	10.00060208968126
S1-D6	NIRSCWAMPLITUDE	1	6	850	n/a	10.00060208968126
S2-D6	NIRSCWAMPLITUDE	2	6	850	n/a	10.00060208968126
S3-D6	NIRSCWAMPLITUDE	3	6	850	n/a	10.00060208968126
S4-D6	NIRSCWAMPLITUDE	4	6	850	n/a	10.00060208968126
S5-D6	NIRSCWAMPLITUDE	5	6	850	n/a	10.00060208968126
S6-D6	NIRSCWAMPLITUDE	6	6	850	n/a	10.00060208968126
S7-D6	NIRSCWAMPLITUDE	7	6	850	n/a	10.00060208968126
S8-D6	NIRSCWAMPLITUDE	8	6	850	n/a	10.00060208968126
S9-D6	NIRSCWAMPLITUDE	9	6	850	n/a	10.00060208968126
S10-D6	NIRSCWAMPLITUDE	10	6	850	n/a	10.00060208968126
S11-D6	NIRSCWAMPLITUDE	11	6	850	n/a	10.00060208968126
S12-D6	NIRSCWAMPLITUDE	12	6	850	n/a	10.00060208968126
S13-D6	NIRSCWAMPLITUDE	13	6	850	n/a	10.00060208968126
S14-D6	NIRSCWAMPLITUDE	14	6	850	n/a	10.00060208968126
S15-D6	NIRSCWAMPLITUDE	15	6	850	n/a	10.00060208968126
S1-D7	NIRSCWAMPLITUDE	1	7	850	n/a	10.00060208968126
S2-D7	NIRSCWAMPLITUDE	2	7	850	n/a	10.00060208968126
S3-D7	NIRSCWAMPLITUDE	3	7	850	n/a	10.00060208968126
S4-D7	NIRSCWAMPLITUDE	4	7	850	n/a	10.00060208968126
S5-D7	NIRSCWAMPLITUDE	5	7	850	n/a	10.00060208968126
S6-D7	NIRSCWAMPLITUDE	6	7	850	n/a	10.00060208968126
S7-D7	NIRSCWAMPLITUDE	7	7	850	n/a	10.00060208968126
S8-D7	NIRSCWAMPLITUDE	8	7	850	n/a	10.00060208968126
S9-D7	NIRSCWAMPLITUDE	9	7	850	n/a	10.00060208968126
S10-D7	NIRSCWAMPLITUDE	10	7	850	n/a	10.00060208968126
S11-D7	NIRSCWAMPLITUDE	11	7	850	n/a	10.00060208968126
S12-D7	NIRSCWAMPLITUDE	12	7	850	n/a	10.00060208968126
S13-D7	NIRSCWAMPLITUDE	13	7	850	n/a	10.00060208968126
S14-D7	NIRSCWAMPLITUDE	14	7	850	n/a	10.00060208968126
S15-D7	NIRSCWAMPLITUDE	15	7	850	n/a	10.00060208968126
S16-D7	NIRSCWAMPLITUDE	16	7	850	n/a	10.00060208968126
S17-D7	NIRSCWAMPLITUDE	17	7	850	n/a	10.00060208968126
S18-D7	NIRSCWAMPLITUDE	18	7	850	n/a	10.00060208968126
S1-D8	NIRSCWAMPLITUDE	1	8	850	n/a	10.00060208968126
S2-D8	NIRSCWAMPLITUDE	2	8	850	n/a	10.00060208968126
S3-D8	NIRSCWAMPLITUDE	3	8	850	n/a	10.00060208968126
S4-D8	NIRSCWAMPLITUDE	4	8	850	n/a	10.00060208968126
S5-D8	NIRSCWAMPLITUDE	5	8	850	n/a	10.00060208968126
S6-D8	NIRSCWAMPLITUDE	6	8	850	n/a	10.00060208968126
S7-D8	NIRSCWAMPLITUDE	7	8	850	n/a	10.00060208968126
S8-D8	NIRSCWAMPLITUDE	8	8	850	n/a	10.00060208968126
S9-D8	NIRSCWAMPLITUDE	9	8	850	n/a	10.00060208968126
S10-D8	NIRSCWAMPLITUDE	10	8	850	n/a	10.00060208968126
S11-D8	NIRSCWAMPLITUDE	11	8	850	n/a	10.00060208968126
S12-D8	NIRSCWAMPLITUDE	12	8	850	n/a	10.00060208968126
S13-D8	NIRSCWAMPLITUDE	13	8	850	n/a	10.00060208968126
S14-D8	NIRSCWAMPLITUDE	14	8	850	n/a	10.00060208968126
S15-D8	NIRSCWAMPLITUDE	15	8	850	n/a	10.00060208968126
S16-D8	NIRSCWAMPLITUDE	16	8	850	n/a	10.00060208968126
S17-D8	NIRSCWAMPLITUDE	17	8	850	n/a	10.00060208968126
S18-D8	NIRSCWAMPLITUDE	18	8	850	n/a	10.00060208968126
S4-D9	NIRSCWAMPLITUDE	4	9	850	n/a	10.00060208968126
S5-D9	NIRSCWAMPLITUDE	5	9	850	n/a	10.00060208968126
S6-D9	NIRSCWAMPLITUDE	6	9	850	n/a	10.00060208968126
S7-D9	NIRSCWAMPLITUDE	7	9	850	n/a	10.00060208968126
S8-D9	NIRSCWAMPLITUDE	8	9	850	n/a	10.00060208968126
S9-D9	NIRSCWAMPLITUDE	9	9	850	n/a	10.00060208968126
S10-D9	NIRSCWAMPLITUDE	10	9	850	n/a	10.00060208968126
S11-D9	NIRSCWAMPLITUDE	11	9	850	n/a	10.00060208968126
S12-D9	NIRSCWAMPLITUDE	12	9	850	n/a	10.00060208968126
S13-D9	NIRSCWAMPLITUDE	13	9	850	n/a	10.00060208968126
S14-D9	NIRSCWAMPLITUDE	14	9	850	n/a	10.00060208968126
S15-D9	NIRSCWAMPLITUDE	15	9	850	n/a	10.00060208968126
S16-D9	NIRSCWAMPLITUDE	16	9	850	n/a	10.00060208968126
S17-D9	NIRSCWAMPLITUDE	17	9	850	n/a	10.00060208968126
S18-D9	NIRSCWAMPLITUDE	18	9	850	n/a	10.00060208968126
S19-D9	NIRSCWAMPLITUDE	19	9	850	n/a	10.00060208968126
S20-D9	NIRSCWAMPLITUDE	20	9	850	n/a	10.00060208968126
S21-D9	NIRSCWAMPLITUDE	21	9	850	n/a	10.00060208968126
S4-D10	NIRSCWAMPLITUDE	4	10	850	n/a	10.00060208968126
S5-D10	NIRSCWAMPLITUDE	5	10	850	n/a	10.00060208968126
S6-D10	NIRSCWAMPLITUDE	6	10	850	n/a	10.00060208968126
S7-D10	NIRSCWAMPLITUDE	7	10	850	n/a	10.00060208968126
S8-D10	NIRSCWAMPLITUDE	8	10	850	n/a	10.00060208968126
S9-D10	NIRSCWAMPLITUDE	9	10	850	n/a	10.00060208968126
S10-D10	NIRSCWAMPLITUDE	10	10	850	n/a	10.00060208968126
S11-D10	NIRSCWAMPLITUDE	11	10	850	n/a	10.00060208968126
S12-D10	NIRSCWAMPLITUDE	12	10	850	n/a	10.00060208968126
S13-D10	NIRSCWAMPLITUDE	13	10	850	n/a	10.00060208968126
S14-D10	NIRSCWAMPLITUDE	14	10	850	n/a	10.00060208968126
S15-D10	NIRSCWAMPLITUDE	15	10	850	n/a	10.00060208968126
S16-D10	NIRSCWAMPLITUDE	16	10	850	n/a	10.00060208968126
S17-D10	NIRSCWAMPLITUDE	17	10	850	n/a	10.00060208968126
S18-D10	NIRSCWAMPLITUDE	18	10	850	n/a	10.00060208968126
S19-D10	NIRSCWAMPLITUDE	19	10	850	n/a	10.00060208968126
S20-D10	NIRSCWAMPLITUDE	20	10	850	n/a	10.00060208968126
S21-D10	NIRSCWAMPLITUDE	21	10	850	n/a	10.00060208968126
S7-D11	NIRSCWAMPLITUDE	7	11	850	n/a	10.00060208968126
S8-D11	NIRSCWAMPLITUDE	8	11	850	n/a	10.00060208968126
S9-D11	NIRSCWAMPLITUDE	9	11	850	n/a	10.00060208968126
S10-D11	NIRSCWAMPLITUDE	10	11	850	n/a	10.00060208968126
S11-D11	NIRSCWAMPLITUDE	11	11	850	n/a	10.00060208968126
S12-D11	NIRSCWAMPLITUDE	12	11	850	n/a	10.00060208968126
S13-D11	NIRSCWAMPLITUDE	13	11	850	n/a	10.00060208968126
S14-D11	NIRSCWAMPLITUDE	14	11	850	n/a	10.00060208968126
S15-D11	NIRSCWAMPLITUDE	15	11	850	n/a	10.00060208968126
S16-D11	NIRSCWAMPLITUDE	16	11	850	n/a	10.00060208968126
S17-D11	NIRSCWAMPLITUDE	17	11	850	n/a	10.00060208968126
S18-D11	NIRSCWAMPLITUDE	18	11	850	n/a	10.00060208968126
S19-D11	NIRSCWAMPLITUDE	19	11	850	n/a	10.00060208968126
S20-D11	NIRSCWAMPLITUDE	20	11	850	n/a	10.00060208968126
S21-D11	NIRSCWAMPLITUDE	21	11	850	n/a	10.00060208968126
S22-D11	NIRSCWAMPLITUDE	22	11	850	n/a	10.00060208968126
S23-D11	NIRSCWAMPLITUDE	23	11	850	n/a	10.00060208968126
S24-D11	NIRSCWAMPLITUDE	24	11	850	n/a	10.00060208968126
S7-D12	NIRSCWAMPLITUDE	7	12	850	n/a	10.00060208968126
S8-D12	NIRSCWAMPLITUDE	8	12	850	n/a	10.00060208968126
S9-D12	NIRSCWAMPLITUDE	9	12	850	n/a	10.00060208968126
S10-D12	NIRSCWAMPLITUDE	10	12	850	n/a	10.00060208968126
S11-D12	NIRSCWAMPLITUDE	11	12	850	n/a	10.00060208968126
S12-D12	NIRSCWAMPLITUDE	12	12	850	n/a	10.00060208968126
S13-D12	NIRSCWAMPLITUDE	13	12	850	n/a	10.00060208968126
S14-D12	NIRSCWAMPLITUDE	14	12	850	n/a	10.00060208968126
S15-D12	NIRSCWAMPLITUDE	15	12	850	n/a	10.00060208968126
S16-D12	NIRSCWAMPLITUDE	16	12	850	n/a	10.00060208968126
S17-D12	NIRSCWAMPLITUDE	17	12	850	n/a	10.00060208968126
S18-D12	NIRSCWAMPLITUDE	18	12	850	n/a	10.00060208968126
S19-D12	NIRSCWAMPLITUDE	19	12	850	n/a	10.00060208968126
S20-D12	NIRSCWAMPLITUDE	20	12	850	n/a	10.00060208968126
S21-D12	NIRSCWAMPLITUDE	21	12	850	n/a	10.00060208968126
S22-D12	NIRSCWAMPLITUDE	22	12	850	n/a	10.00060208968126
S23-D12	NIRSCWAMPLITUDE	23	12	850	n/a	10.00060208968126
S24-D12	NIRSCWAMPLITUDE	24	12	850	n/a	10.00060208968126
S10-D13	NIRSCWAMPLITUDE	10	13	850	n/a	10.00060208968126
S11-D13	NIRSCWAMPLITUDE	11	13	850	n/a	10.00060208968126
S12-D13	NIRSCWAMPLITUDE	12	13	850	n/a	10.00060208968126
S13-D13	NIRSCWAMPLITUDE	13	13	850	n/a	10.00060208968126
S14-D13	NIRSCWAMPLITUDE	14	13	850	n/a	10.00060208968126
S15-D13	NIRSCWAMPLITUDE	15	13	850	n/a	10.00060208968126
S16-D13	NIRSCWAMPLITUDE	16	13	850	n/a	10.00060208968126
S17-D13	NIRSCWAMPLITUDE	17	13	850	n/a	10.00060208968126
S18-D13	NIRSCWAMPLITUDE	18	13	850	n/a	10.00060208968126
S19-D13	NIRSCWAMPLITUDE	19	13	850	n/a	10.00060208968126
S20-D13	NIRSCWAMPLITUDE	20	13	850	n/a	10.00060208968126
S21-D13	NIRSCWAMPLITUDE	21	13	850	n/a	10.00060208968126
S22-D13	NIRSCWAMPLITUDE	22	13	850	n/a	10.00060208968126
S23-D13	NIRSCWAMPLITUDE	23	13	850	n/a	10.00060208968126
S24-D13	NIRSCWAMPLITUDE	24	13	850	n/a	10.00060208968126
S10-D14	NIRSCWAMPLITUDE	10	14	850	n/a	10.00060208968126
S11-D14	NIRSCWAMPLITUDE	11	14	850	n/a	10.00060208968126
S12-D14	NIRSCWAMPLITUDE	12	14	850	n/a	10.00060208968126
S13-D14	NIRSCWAMPLITUDE	13	14	850	n/a	10.00060208968126
S14-D14	NIRSCWAMPLITUDE	14	14	850	n/a	10.00060208968126
S15-D14	NIRSCWAMPLITUDE	15	14	850	n/a	10.00060208968126
S16-D14	NIRSCWAMPLITUDE	16	14	850	n/a	10.00060208968126
S17-D14	NIRSCWAMPLITUDE	17	14	850	n/a	10.00060208968126
S18-D14	NIRSCWAMPLITUDE	18	14	850	n/a	10.00060208968126
S19-D14	NIRSCWAMPLITUDE	19	14	850	n/a	10.00060208968126
S20-D14	NIRSCWAMPLITUDE	20	14	850	n/a	10.00060208968126
S21-D14	NIRSCWAMPLITUDE	21	14	850	n/a	10.00060208968126
S22-D14	NIRSCWAMPLITUDE	22	14	850	n/a	10.00060208968126
S23-D14	NIRSCWAMPLITUDE	23	14	850	n/a	10.00060208968126
S24-D14	NIRSCWAMPLITUDE	24	14	850	n/a	10.00060208968126
S13-D15	NIRSCWAMPLITUDE	13	15	850	n/a	10.00060208968126
S14-D15	NIRSCWAMPLITUDE	14	15	850	n/a	10.00060208968126
S15-D15	NIRSCWAMPLITUDE	15	15	850	n/a	10.00060208968126
S16-D15	NIRSCWAMPLITUDE	16	15	850	n/a	10.00060208968126
S17-D15	NIRSCWAMPLITUDE	17	15	850	n/a	10.00060208968126
S18-D15	NIRSCWAMPLITUDE	18	15	850	n/a	10.00060208968126
S19-D15	NIRSCWAMPLITUDE	19	15	850	n/a	10.00060208968126
S20-D15	NIRSCWAMPLITUDE	20	15	850	n/a	10.00060208968126
S21-D15	NIRSCWAMPLITUDE	21	15	850	n/a	10.00060208968126
S22-D15	NIRSCWAMPLITUDE	22	15	850	n/a	10.00060208968126
S23-D15	NIRSCWAMPLITUDE	23	15	850	n/a	10.00060208968126
S24-D15	NIRSCWAMPLITUDE	24	15	850	n/a	10.00060208968126
S13-D16	NIRSCWAMPLITUDE	13	16	850	n/a	10.00060208968126
S14-D16	NIRSCWAMPLITUDE	14	16	850	n/a	10.00060208968126
S15-D16	NIRSCWAMPLITUDE	15	16	850	n/a	10.00060208968126
S16-D16	NIRSCWAMPLITUDE	16	16	850	n/a	10.00060208968126
S17-D16	NIRSCWAMPLITUDE	17	16	850	n/a	10.00060208968126
S18-D16	NIRSCWAMPLITUDE	18	16	850	n/a	10.00060208968126
S19-D16	NIRSCWAMPLITUDE	19	16	850	n/a	10.00060208968126
